"time","kokonaiskulutus","pientuotanto","tehoreservi","tuulivoima","vesivoima","ydinvoima","yhteistuotanto_kaukolämpö","yhteistuotanto_teollisuus","vienti","kokonaistuotanto"
"2020-05-20 16:00:00",8685.8,51,0.1,751.47,2381.7,1804.8,962.5,950,NA,NA
"2020-05-20 17:00:00",8640.8,53,0.1,654.04,2364,1804,965.53,945.5,NA,NA
"2020-05-20 18:00:00",8235.4,60,0.1,606.51,2350,1802,910.5,945.17,NA,NA
"2020-05-20 19:00:00",8765.7,62,0.1,701.99,2286,1800,875.34,946.66,NA,NA
"2020-05-20 20:00:00",8345.9,64,0.1,993.98,2137.3,1801.7,806.49,942.83,NA,NA
"2020-05-20 21:00:00",7948.5,66,0.1,1209,2085.2,1802.8,773,953.5,NA,NA
"2020-05-20 22:00:00",7596.7,68,0.1,1203,2022.5,1802.2,769.5,945.33,NA,NA
"2020-05-20 23:00:00",7579.5,68,0.1,1184,2138,1804.2,781.17,943.49,NA,NA
"2020-05-21",7393.8,68,0.1,1118,2165.8,1800.7,786.66,955.34,NA,NA
"2020-05-21 01:00:00",7356.1,68,0.1,997.03,2161,1801.8,788.17,938.17,NA,NA
"2020-05-21 02:00:00",7370,64,0.1,858.5,2131.4,1801.2,803.02,931.34,NA,NA
"2020-05-21 03:00:00",7805.4,60,0.1,638.99,2235.8,1799.8,822.5,942.17,NA,NA
"2020-05-21 04:00:00",7953.3,60,0.1,343.01,2282,1802.2,851,943.83,NA,NA
"2020-05-21 05:00:00",8067,58,0.1,301,2320.3,1799.8,884.01,946.5,NA,NA
"2020-05-21 06:00:00",8074.3,53,0.1,477.98,2239.2,1799.5,860.33,947.17,NA,NA
"2020-05-21 07:00:00",8248.9,49,0.1,588.05,2229.5,1773.8,832.82,1030,NA,NA
"2020-05-21 08:00:00",8117.9,47,0.1,563.02,2211,1767,842.32,1019.2,NA,NA
"2020-05-21 09:00:00",8161.1,45,0.1,606.99,2266.5,1749.8,789.66,1032.3,NA,NA
"2020-05-21 10:00:00",7969.1,43,0.1,609.07,2236.5,1749.3,778.17,1026.5,NA,NA
"2020-05-21 11:00:00",7892.1,43,0.1,679.47,2225.6,1750,738.2,1030.3,NA,NA
"2020-05-21 12:00:00",7948.2,43,0.1,676.52,2267,1708.8,725.65,1053.2,NA,NA
"2020-05-21 13:00:00",8002.3,45,0.1,642.46,2284.3,1685.7,702.49,1045.5,NA,NA
"2020-05-21 14:00:00",8084.5,45,NA,589.56,2345.2,1668.5,703.83,1045,NA,NA
"2020-05-21 15:00:00",8265.2,45,0.1,NA,2380,1671.2,685.16,1045.5,NA,NA
"2020-05-21 16:00:00",8262.2,47,0.1,487.49,2345.5,1669.2,701.99,1033.3,NA,NA
"2020-05-21 17:00:00",8163.8,47,0.1,409.93,2338.8,1667.5,721.83,1039.7,NA,NA
"2020-05-21 18:00:00",7783.9,51,0.1,377,2314.5,1695.8,709.17,1035.2,NA,NA
"2020-05-21 19:00:00",8347.7,60,0.1,415.01,2271.3,1963.7,698.17,1055,NA,NA
"2020-05-21 20:00:00",8045.7,62,0.1,517.96,2105.8,2090.3,664.5,1035.8,NA,NA
"2020-05-21 21:00:00",7749.7,64,0.1,610,1994.4,2101.3,606.17,1029.5,NA,NA
"2020-05-21 22:00:00",7494,66,0.1,612,2012.2,2122.8,614.17,1035.2,NA,NA
"2020-05-21 23:00:00",7374.6,68,0.1,570.51,1948.7,2386.8,618.17,1034.8,NA,NA
"2020-05-22",7283,70,0.1,443.01,1921.5,2384.7,630.83,1036.7,NA,NA
"2020-05-22 01:00:00",7359.7,68,0.1,324,1928,2385.8,634.66,1047.5,NA,NA
"2020-05-22 02:00:00",7463,61,0.1,240,1945,2387,619.34,1023.5,NA,NA
"2020-05-22 03:00:00",7898,50,0.1,163.5,2146.7,2385.8,806.82,1028.5,NA,NA
"2020-05-22 04:00:00",8140.2,50,0.1,61,2246.3,2378.3,835.49,1036.7,NA,NA
"2020-05-22 05:00:00",8347.6,46,0.1,19,2329.5,2420,838.17,1055.2,NA,NA
"2020-05-22 06:00:00",8338.5,44,0.1,25.99,2260.2,2444.8,816.17,1029.5,NA,NA
"2020-05-22 07:00:00",8283.5,42,0.1,46,2227.2,2470,798.34,1032.5,NA,NA
"2020-05-22 08:00:00",8232.7,40,0.1,59.004,2275.3,2492.3,749.33,1020.7,NA,NA
"2020-05-22 09:00:00",8192.5,38,0.1,103.98,2260,2493.5,721.34,1009.9,NA,NA
"2020-05-22 10:00:00",8066.1,36,0.1,136.49,2199,2516.8,707,1014.7,NA,NA
"2020-05-22 11:00:00",8143.3,40,0.1,172.5,2188.7,2518.5,610.66,1012.7,NA,NA
"2020-05-22 12:00:00",8103.9,40,0.1,176.98,2133.7,2539.7,615.49,1026.7,NA,NA
"2020-05-22 13:00:00",7961.8,40,0.1,173.01,2097.5,2537.8,614.83,1018.2,NA,NA
"2020-05-22 14:00:00",8028.4,42,0.1,122.53,2133.5,2548.8,607.17,1018.7,NA,NA
"2020-05-22 15:00:00",7995,42,0.1,90.017,2150.8,2548.5,608.33,1039.3,NA,NA
"2020-05-22 16:00:00",7958.1,42,0.1,93,2138.4,2558.2,602.66,1007.8,NA,NA
"2020-05-22 17:00:00",7866.1,42,0.1,75,2143.8,2557,602.83,1023.3,NA,NA
"2020-05-22 18:00:00",7655.1,48,0.1,76.989,2099.5,2565.7,614.17,1025.3,NA,NA
"2020-05-22 19:00:00",8154.4,52,0.1,102,2047.8,2566.8,622.34,1018.3,NA,NA
"2020-05-22 20:00:00",7877.9,60,0.1,114,2048.3,2565.5,494,1046.7,NA,NA
"2020-05-22 21:00:00",7497.7,64,0.1,149,1862.5,2579.5,487.34,1030.2,NA,NA
"2020-05-22 22:00:00",7292.7,66,NA,181,1789,2571,511,1040.7,NA,NA
"2020-05-22 23:00:00",7259,68,0.1,248,1732.3,2577,533.67,1062.2,NA,NA
"2020-05-23",7142,70,0.1,NA,1705,2575.3,519.83,1049.8,NA,NA
"2020-05-23 01:00:00",6875.3,68,0.1,407,1649.8,2587,514.17,1052,NA,NA
"2020-05-23 02:00:00",6982,60,0.1,657.48,1659.8,2584.2,505.34,1057,NA,NA
"2020-05-23 03:00:00",7138.2,48,0.1,676.02,1702.8,2586.7,488.67,1081.3,NA,NA
"2020-05-23 04:00:00",7151.3,48,0.1,478,1790.2,2586.3,491.66,1071.8,NA,NA
"2020-05-23 05:00:00",7328.7,43.001,0.1,204.01,1838.5,2582.5,481.51,1062.5,NA,NA
"2020-05-23 06:00:00",7415.3,40,0.1,291.51,1936.3,2585.2,477.49,1056.7,NA,NA
"2020-05-23 07:00:00",7347.1,38,0.1,362.51,1964.8,2584.3,466.34,1073.7,NA,NA
"2020-05-23 08:00:00",7386.8,36,0.1,427,1957.2,2583.3,454.83,1077.5,NA,NA
"2020-05-23 09:00:00",7396.4,36,0.1,485.97,2001,2578,450.83,1048.3,NA,NA
"2020-05-23 10:00:00",7350.3,34,0.1,573.02,1997,2583.3,450,1072.8,NA,NA
"2020-05-23 11:00:00",7348.8,34,0.1,607.96,1924.5,2578.5,438.83,1075,NA,NA
"2020-05-23 12:00:00",7435.4,36,0.1,557.49,1892.5,2581,442.83,1046.5,NA,NA
"2020-05-23 13:00:00",7584.6,38,0.1,523.59,1916.7,2576.5,437.17,1073.8,NA,NA
"2020-05-23 14:00:00",7556.4,38,0.1,526.5,1946,2578.3,435.33,1046.7,NA,NA
"2020-05-23 15:00:00",7818.6,40,0.1,474,2025.7,2576.2,439.67,1061.8,NA,NA
"2020-05-23 16:00:00",7960.9,42,0.1,389.02,2100.7,2575.5,437.68,1052,NA,NA
"2020-05-23 17:00:00",7675.5,42,0.1,281.52,1951.7,2583,436.83,1064,NA,NA
"2020-05-23 18:00:00",7304.7,46,0.1,321.49,1907.2,2571.8,441.83,1089.7,NA,NA
"2020-05-23 19:00:00",7796,50,0.1,379.02,1860.5,2568.8,447.34,1071.3,NA,NA
"2020-05-23 20:00:00",7524,52,0.1,363,1741,2573.2,445.15,1087.8,NA,NA
"2020-05-23 21:00:00",7170.9,58,0.1,398.49,1688.3,2448.4,432.83,1065.2,NA,NA
"2020-05-23 22:00:00",6887,60,0.1,337.01,1673,2585.7,438.51,1082.3,NA,NA
"2020-05-23 23:00:00",6807.1,60,0.1,343,1688.8,2596.2,445.5,1079.5,NA,NA
"2020-05-24",6642.8,62,0.1,406,1612.5,2600.3,450.5,1062.2,NA,NA
"2020-05-24 01:00:00",6545.6,60,0.1,474.99,1598.8,2607.3,445.83,1060.5,NA,NA
"2020-05-24 02:00:00",6390.1,60,0.1,551,1580.8,2606.8,448,1039.5,NA,NA
"2020-05-24 03:00:00",6569,52,0.1,473.51,1600.3,2603.8,447.34,1059.5,NA,NA
"2020-05-24 04:00:00",6796.6,50,0.1,369.49,1593.2,2606,435.34,1052.2,NA,NA
"2020-05-24 05:00:00",7000,46,NA,389.51,1631.3,2613.8,438.17,1035.5,NA,NA
"2020-05-24 06:00:00",7064.7,46,0.1,490.55,1648.5,2614.3,436.66,1029.5,NA,NA
"2020-05-24 07:00:00",7185.2,42,0.1,615,1740.5,2614.5,434.67,1021.3,NA,NA
"2020-05-24 08:00:00",7328.3,42,0.1,NA,1887.5,2620.7,444,1039,NA,NA
"2020-05-24 09:00:00",7320.7,40,0.1,665.55,1880.3,2626.2,449.66,1040.5,NA,NA
"2020-05-24 10:00:00",7243,40,0.1,657.03,1843.7,2622,458,1026.8,NA,NA
"2020-05-24 11:00:00",7255.5,40,0.1,525,1842.8,2626.8,455,1034.8,NA,NA
"2020-05-24 12:00:00",7314.8,40,0.1,389,1866.2,2586.3,464.17,1036.7,NA,NA
"2020-05-24 13:00:00",7313.1,38,0.1,258.52,1948.3,2032.5,468.17,1028,NA,NA
"2020-05-24 14:00:00",7384.6,38,0.1,249,1997.5,1856.2,464.17,1017.2,NA,NA
"2020-05-24 15:00:00",7514,40,0.1,198.52,2054.3,1850,482,1022.5,NA,NA
"2020-05-24 16:00:00",7601.6,40,0.1,161.51,2107.5,1847.5,500.66,1028.5,NA,NA
"2020-05-24 17:00:00",7564.3,42,0.1,152.98,2205,1860.3,509.83,1024.5,NA,NA
"2020-05-24 18:00:00",7084,46,0.1,174,2086.3,1861.8,557.82,1026,NA,NA
"2020-05-24 19:00:00",7675.4,50,0.1,254.99,2055.8,1864,556.17,1026.7,NA,NA
"2020-05-24 20:00:00",7438.1,52,0.1,315,1905.7,1876.2,546,1031.2,NA,NA
"2020-05-24 21:00:00",7116.5,54,0.1,340.01,1990.3,1876.5,478.17,1026.3,NA,NA
"2020-05-24 22:00:00",6851.2,58,0.1,313.5,1936,1875.3,448,1008,NA,NA
"2020-05-24 23:00:00",6687.2,60,0.1,290,1759.7,1879.2,460.17,1031,NA,NA
"2020-05-25",6707,62,0.1,270,1763,1879.2,472.83,1017.7,NA,NA
"2020-05-25 01:00:00",6620.6,60,0.1,225.01,1830.7,1879.3,476.33,1020.7,NA,NA
"2020-05-25 02:00:00",6973,54,0.1,201.01,1838.3,1879.3,475.17,1031.2,NA,NA
"2020-05-25 03:00:00",7692.7,48,0.1,144,2003,1879.2,604.67,1030,NA,NA
"2020-05-25 04:00:00",8075.5,46,0.1,79.002,2096.2,1888.2,775,1063.2,NA,NA
"2020-05-25 05:00:00",8162.3,40,0.1,35,2259.8,1891.7,876.15,1111.8,NA,NA
"2020-05-25 06:00:00",8107.4,38,0.1,57.516,2282.5,1893.5,923,1136,NA,NA
"2020-05-25 07:00:00",8288.8,36,0.1,89.964,2280,1890,914.83,1119.5,NA,NA
"2020-05-25 08:00:00",8374,30,0.1,141.5,2273.2,1890.3,907.5,1125.5,NA,NA
"2020-05-25 09:00:00",8150.4,36,0.1,222.49,2264.3,1892.3,907.17,1126,NA,NA
"2020-05-25 10:00:00",7986.9,34,0.1,324.98,2245.4,1894.7,902.83,1049.5,NA,NA
"2020-05-25 11:00:00",8014,30,0.1,NA,2208.5,1888.8,867,1055.7,NA,NA
"2020-05-25 12:00:00",7687.5,31.992,0.1,450.98,2038,1889.7,636.99,1051.5,NA,NA
"2020-05-25 13:00:00",7835.5,32.009,0.1,500.46,2074.3,1889.8,618.49,1045.5,NA,NA
"2020-05-25 14:00:00",7742.3,30,0.1,477.5,2177.3,1890.3,629.17,1063,NA,NA
"2020-05-25 15:00:00",7679.2,34,0.1,435,2144.7,1886,657.67,1088.5,NA,NA
"2020-05-25 16:00:00",7690.9,36,NA,395.01,2165.2,1889.2,658,1101.2,NA,NA
"2020-05-25 17:00:00",7628.6,36,0.1,360.01,2106.8,1889,654.17,1109,NA,NA
"2020-05-25 18:00:00",7189.3,42,0.1,350,2016,1889.2,591.34,1012.7,NA,NA
"2020-05-25 19:00:00",7572.7,46,0.1,336,1991.7,1889.8,578,1019.8,NA,NA
"2020-05-25 20:00:00",7264.8,48,0.1,330,1864.7,1888.2,544.17,995.17,NA,NA
"2020-05-25 21:00:00",7010.2,52,0.1,330.01,1785,1889.7,522,1023.3,NA,NA
"2020-05-25 22:00:00",6776.7,58,0.1,260.99,1867.5,1890.8,518.83,992.68,NA,NA
"2020-05-25 23:00:00",6655.3,60,0.1,230,1901.8,1889.3,519.17,1018.8,NA,NA
"2020-05-26",6472.2,62,0.1,191,1875.2,1891.2,526.17,1001.3,NA,NA
"2020-05-26 01:00:00",6523.1,60,0.1,181,1788.3,1893.2,531.83,999,NA,NA
"2020-05-26 02:00:00",6851.5,50,0.1,139.04,1751.8,1891,527.17,1006,NA,NA
"2020-05-26 03:00:00",7584.7,42,0.1,84.016,1860.3,1890.2,598.16,968,NA,NA
"2020-05-26 04:00:00",7757,39,0.1,21,1979.5,1891.8,621.66,1026.5,NA,NA
"2020-05-26 05:00:00",7910,36.989,0.1,-4,2161.7,1889,633.66,1022.5,NA,NA
"2020-05-26 06:00:00",7967.1,28,0.1,-0.0015905,2056,1889.5,639.17,999.17,NA,NA
"2020-05-26 07:00:00",7984.3,27,0.1,15,2001.8,1888.8,637.17,997.83,NA,NA
"2020-05-26 08:00:00",8078,26,0.1,50,2021.2,1890,605.5,980.67,NA,NA
"2020-05-26 09:00:00",7995.9,29.993,0.1,140.96,2114.5,1892.2,602.34,988.66,NA,NA
"2020-05-26 10:00:00",8029.8,37,0.1,157,2127.3,1887.2,616.51,1003.8,NA,NA
"2020-05-26 11:00:00",7882.6,37,0.1,134,2119.8,1889.2,565.17,997.82,NA,NA
"2020-05-26 12:00:00",7863.2,37,0.1,196.01,2097.5,1890.2,539.34,1004.5,NA,NA
"2020-05-26 13:00:00",7830.1,37,0.1,227.98,2086.2,1892.3,474.52,947.33,NA,NA
"2020-05-26 14:00:00",7668.8,33,0.1,NA,2064.5,1890.8,496.33,984.34,NA,NA
"2020-05-26 15:00:00",7779.3,33,0.1,197,2048.8,1888.2,522.17,993.5,NA,NA
"2020-05-26 16:00:00",7602.3,40,0.1,154.97,2052.8,1888.3,540.83,981.83,NA,NA
"2020-05-26 17:00:00",7629,40,0.1,127,2061.7,1889.3,544.33,1000.2,NA,NA
"2020-05-26 18:00:00",7119.5,38,0.1,128.99,2008.3,1889.7,463.84,966.17,NA,NA
"2020-05-26 19:00:00",7393.9,42,0.1,223.98,1985.4,1887.7,526.33,1013.7,NA,NA
"2020-05-26 20:00:00",7004.6,46,0.1,339,1960.8,1888.3,458.84,1016.2,NA,NA
"2020-05-26 21:00:00",6637.2,48,0.1,544.49,1689.5,1887.8,421.33,971.66,NA,NA
"2020-05-26 22:00:00",6425.1,50,NA,683.49,1545.5,1888.2,424,984.66,NA,NA
"2020-05-26 23:00:00",6296.6,52,0.1,741.99,1533.2,1890,429.17,991.34,NA,NA
"2020-05-27",6293.9,52,0.1,763.99,1486.9,1889.2,431,1021.8,NA,NA
"2020-05-27 01:00:00",6140,55.997,0.1,715.52,1445.5,1885.5,430.34,1044.7,NA,NA
"2020-05-27 02:00:00",6277.3,52,0.1,616,1582.9,1891,427.34,1011.2,NA,NA
"2020-05-27 03:00:00",6852.2,48,0.1,489.01,1660.5,1890.2,426,1023.2,NA,NA
"2020-05-27 04:00:00",7562.8,42,0.1,367,1790,1886.8,549.66,1004.3,NA,NA
"2020-05-27 05:00:00",7881,40,0.1,246.02,2048.7,1888.3,594,1020,NA,NA
"2020-05-27 06:00:00",7978.8,51.485,0.1,91.973,2126.2,1888.5,633,1005,NA,NA
"2020-05-27 07:00:00",8123.9,40.996,0.1,86.995,2107.3,1887.5,623.17,1033.8,NA,NA
"2020-05-27 08:00:00",8149,37,0.1,99,2147.2,1885.5,617,996.34,NA,NA
"2020-05-27 09:00:00",8325.5,37,0.1,126,2195.2,1890.3,578.34,1003.8,NA,NA
"2020-05-27 10:00:00",8157.1,31,0.1,135.01,2249,1888.7,577.34,1017,NA,NA
"2020-05-27 11:00:00",8021.5,29,0.1,142,2116.5,1885.7,597.32,1048.2,NA,NA
"2020-05-27 12:00:00",7899,33,0.1,190.97,2109.4,1889.5,537.5,1029,NA,NA
"2020-05-27 13:00:00",7943,35,0.1,242.49,2037.3,1884.3,474.85,1056.5,NA,NA
"2020-05-27 14:00:00",7871.6,37,0.1,332.97,1931.2,1885.2,464.33,1009.8,NA,NA
"2020-05-27 15:00:00",7791.7,39,0.1,309.5,1952.7,1883.2,488,1021.7,NA,NA
"2020-05-27 16:00:00",7842.1,39,0.1,310.5,2094.8,1883,542.83,1025,NA,NA
"2020-05-27 17:00:00",7937,41,0.1,310,2044.8,1884,544.17,1018.5,NA,NA
"2020-05-27 18:00:00",7781.5,43,0.1,364.45,2018.7,1883,539.17,1019,NA,NA
"2020-05-27 19:00:00",7601.8,45,0.1,487.01,1941.7,1885.8,526,1008,NA,NA
"2020-05-27 20:00:00",7739.6,47,0.1,734,1924.3,1881.5,538.17,1022.3,NA,NA
"2020-05-27 21:00:00",7108.2,47,0.1,963.04,1640.2,1884.8,510,1037,NA,NA
"2020-05-27 22:00:00",6736.9,49,0.1,959.49,1449.3,1884,420,1061.7,NA,NA
"2020-05-27 23:00:00",6508.5,49,0.1,1193.5,1408.8,1886.8,429.67,1041.3,NA,NA
"2020-05-28",6440.7,51,0.1,1346,1364.9,1884.3,429.17,1030.3,NA,NA
"2020-05-28 01:00:00",6388,53,0.1,1305,1341.5,1884,432.5,1037.5,NA,NA
"2020-05-28 02:00:00",6311.7,51,0.1,1187.5,1351.5,1886.2,432.51,1053.2,NA,NA
"2020-05-28 03:00:00",7123.2,47,0.1,753,1630.8,1884.7,458.83,1075.3,NA,NA
"2020-05-28 04:00:00",7801.7,47,0.1,512.52,1667.3,1886.7,556.66,1056.3,NA,NA
"2020-05-28 05:00:00",8117.7,58,0.1,490.51,1903.2,1886.8,598.83,1037.7,NA,NA
"2020-05-28 06:00:00",8135.2,54,0.1,360.01,1954.7,1886.5,610.17,1041.9,NA,NA
"2020-05-28 07:00:00",8277,50.996,0.1,358.45,1982.8,1886.8,616.84,1070.7,NA,NA
"2020-05-28 08:00:00",8267.3,43,0.1,508,1939.3,1886,615.83,1109.5,NA,NA
"2020-05-28 09:00:00",8372,39,0.1,632.97,1895.2,1887.5,600.5,1114.2,NA,NA
"2020-05-28 10:00:00",8232.9,39,0.1,686.96,1913.3,1885,591,1071.8,NA,NA
"2020-05-28 11:00:00",8008.3,39,0.1,794,1787,1885.8,569.5,1043,NA,NA
"2020-05-28 12:00:00",8041.9,39,0.1,782.03,1748.3,1884.5,564.32,1055.5,NA,NA
"2020-05-28 13:00:00",7883.1,39,0.1,772.07,1741.7,1882.3,508.51,1061,NA,NA
"2020-05-28 14:00:00",7956.7,39,0.1,765,1746,1886.2,510.49,1036,NA,NA
"2020-05-28 15:00:00",7872.3,41,0.1,719.55,1740.2,1884.7,503,1041.8,NA,NA
"2020-05-28 16:00:00",7912.1,41,0.1,613,1804,1883.2,550,1040.3,NA,NA
"2020-05-28 17:00:00",7840.4,43,0.1,502.98,1875.8,1883.7,554.17,1097.2,NA,NA
"2020-05-28 18:00:00",7726.9,43,0.1,406.99,1634.2,1883.2,520,1027.3,NA,NA
"2020-05-28 19:00:00",7592.2,47,0.1,491.49,1667.3,1885.2,500.17,1032.9,NA,NA
"2020-05-28 20:00:00",7808.3,49,0.1,647.02,1684.7,1885.2,503,1046.8,NA,NA
"2020-05-28 21:00:00",7471.1,53,0.1,708.01,1567,1882,434,1048.3,NA,NA
"2020-05-28 22:00:00",7005.8,60,0.1,815.99,1357.3,1883.7,439.67,1053.7,NA,NA
"2020-05-28 23:00:00",6785.5,62,0.1,857.02,1328.5,1886.7,447.83,1052.8,NA,NA
"2020-05-29",6717,64,0.1,828,1292.3,1884.8,439.83,1094.2,NA,NA
"2020-05-29 01:00:00",6708.6,64,0.1,627.51,1390.2,1882.8,447.34,1076.8,NA,NA
"2020-05-29 02:00:00",6759.6,62,0.1,442.98,1448,1886.2,446,1096,NA,NA
"2020-05-29 03:00:00",7288.6,52,0.1,350,1421.3,1886.2,502.66,1033.8,NA,NA
"2020-05-29 04:00:00",7818.9,46,0.1,192.99,1782.3,1888,604.15,1041.8,NA,NA
"2020-05-29 05:00:00",8052.7,46,0.1,136.03,1883.8,1884,688.33,1017.2,NA,NA
"2020-05-29 06:00:00",8244.4,40,0.1,225,1897.4,1886,720.83,1011.2,NA,NA
"2020-05-29 07:00:00",8129.9,40,0.1,345.49,1886.7,1886,732.17,1001.8,NA,NA
"2020-05-29 08:00:00",8266.8,38,0.1,394.5,1915,1884.5,720.17,1000.5,NA,NA
"2020-05-29 09:00:00",8355.1,36.994,0.1,411.49,1839.3,1886,710.5,1024,NA,NA
"2020-05-29 10:00:00",8221.5,38,0.1,471.52,1874,1883,723.17,998,NA,NA
"2020-05-29 11:00:00",7995.7,38,0.1,547.41,1711.8,1884.8,688.83,1004.7,NA,NA
"2020-05-29 12:00:00",8011.3,38,0.1,608.96,1699.8,1884.2,612.67,964.17,NA,NA
"2020-05-29 13:00:00",7852.7,40,0.1,568.99,1589,1883,519.34,953.5,NA,NA
"2020-05-29 14:00:00",7993.2,40,0.1,550.94,1580,1881.8,476,942,NA,NA
"2020-05-29 15:00:00",7940.4,40,0.1,530.02,1639,1884.7,548.83,942.01,NA,NA
"2020-05-29 16:00:00",7837.5,40,0.1,450.5,1705.7,1882,567.34,979,NA,NA
"2020-05-29 17:00:00",7950,42,0.1,271.03,1811.8,1885.3,573.83,940.66,NA,NA
"2020-05-29 18:00:00",7670.3,44,0.1,253.98,1803.2,1884,502.17,964.65,NA,NA
"2020-05-29 19:00:00",7513,44.997,0.1,287.98,1689.3,1887.2,494,997.67,NA,NA
"2020-05-29 20:00:00",7796,48,0.1,395,1623.8,1886.2,489,1022.2,NA,NA
"2020-05-29 21:00:00",7292.7,50,0.1,606.48,1515.5,1886.5,434.17,1008.2,NA,NA
"2020-05-29 22:00:00",6988.5,52,0.1,654.99,1369.7,1885.8,435.66,1012.3,NA,NA
"2020-05-29 23:00:00",6701.3,58,0.1,656.49,1269.8,1888.7,433.83,981.33,NA,NA
"2020-05-30",6487.6,60,0.1,758.5,1237,1887.8,442,981.17,NA,NA
"2020-05-30 01:00:00",6402.6,60,0.1,741,1245.5,1883.3,446.83,988.83,NA,NA
"2020-05-30 02:00:00",6375,52,0.1,667.52,1281.7,1884.2,455,984.17,NA,NA
"2020-05-30 03:00:00",6384.7,48,0.1,413.5,1351.3,1886.7,436.83,1010.5,NA,NA
"2020-05-30 04:00:00",6617,42,0.1,164.99,1354,1884.2,431.17,979.5,NA,NA
"2020-05-30 05:00:00",6920.8,44,0.1,168,1344,1886,427,989.66,NA,NA
"2020-05-30 06:00:00",7075.7,40,0.1,245.99,1503.3,1886.8,539.83,995.04,NA,NA
"2020-05-30 07:00:00",7206.7,39,0.1,332.49,1616.5,1886,563.17,1026.3,NA,NA
"2020-05-30 08:00:00",7365.4,35,0.1,396,1686.2,1886.8,559.49,1023.8,NA,NA
"2020-05-30 09:00:00",7388.6,33,0.1,479.01,1555.3,1887.7,531.34,1004,NA,NA
"2020-05-30 10:00:00",7291.4,30,0.1,573,1435.8,1887,501.51,1001.2,NA,NA
"2020-05-30 11:00:00",7119.6,30,0.1,616.51,1426.8,1888.2,421,1008.7,NA,NA
"2020-05-30 12:00:00",7243,28,0.1,636.51,1366.2,1888.5,414.83,1007.8,NA,NA
"2020-05-30 13:00:00",7237.1,30,0.1,610.48,1407.2,1885.8,414.49,971.66,NA,NA
"2020-05-30 14:00:00",7276.6,34,0.1,659.99,1436,1884.5,415,992.34,NA,NA
"2020-05-30 15:00:00",7305,34,0.1,633.49,1389.2,1886.3,421,1000.5,NA,NA
"2020-05-30 16:00:00",7521,36,0.1,627,1482.2,1889.7,443.83,1016.5,NA,NA
"2020-05-30 17:00:00",7423.8,36,0.1,611.93,1443.3,1886.2,470,1015.2,NA,NA
"2020-05-30 18:00:00",7255.2,36,0.1,581.51,1450.3,1885.2,480.83,1054.7,NA,NA
"2020-05-30 19:00:00",7220,40,0.1,515,1454.7,1886,479.17,1014,NA,NA
"2020-05-30 20:00:00",7290,46,0.1,581,1416.2,1883.2,408.17,1019.8,NA,NA
"2020-05-30 21:00:00",6966.3,48,0.1,668.99,1386,1882.2,407,1029.2,NA,NA
"2020-05-30 22:00:00",6700,50,0.1,670.01,1372.8,1880.2,423,1026.8,NA,NA
"2020-05-30 23:00:00",6402.2,52,0.1,668.5,1377.8,1881.8,422,1062.8,NA,NA
"2020-05-31",6329.4,59,0.1,716,1371,1880.2,424.83,1023.8,NA,NA
"2020-05-31 01:00:00",6168.8,59,0.1,674,1366.3,1881.5,425,1024.3,NA,NA
"2020-05-31 02:00:00",6079.2,52,0.1,664,1314.2,1880.8,423.83,1032.2,NA,NA
"2020-05-31 03:00:00",6149,48,0.1,386.51,1343.8,1882,424,1025.3,NA,NA
"2020-05-31 04:00:00",6293.2,45,0.1,161.02,1385.8,1881.2,421,1053.3,NA,NA
"2020-05-31 05:00:00",6491.3,43,0.1,82.983,1469,1881,413,986.69,NA,NA
"2020-05-31 06:00:00",6659.7,39,0.1,122.99,1432.7,1881.5,406.66,1009.8,NA,NA
"2020-05-31 07:00:00",6833.2,37,0.1,205,1402.7,1881.8,408.83,1003.7,NA,NA
"2020-05-31 08:00:00",6941.7,34,0.1,225.52,1346.8,1881.2,409.34,1060.2,NA,NA
"2020-05-31 09:00:00",6922.5,30,0.1,287.51,1364,1878.8,403.83,1032.5,NA,NA
"2020-05-31 10:00:00",6972.1,28,0.1,343.5,1338.5,1876.7,409.83,968,NA,NA
"2020-05-31 11:00:00",6875.1,28,0.1,383.52,1340.7,1882,410.34,990.17,NA,NA
"2020-05-31 12:00:00",6857.9,28,0.1,429.03,1336.7,1880.8,410,967.66,NA,NA
"2020-05-31 13:00:00",6877.6,28,0.1,421.63,1340,1877,409,980.83,NA,NA
"2020-05-31 14:00:00",6891.3,28,0.1,410.51,1333.8,1875.3,410.66,980.49,NA,NA
"2020-05-31 15:00:00",6989,28,0.1,383.99,1461.2,1874.8,412,966.53,NA,NA
"2020-05-31 16:00:00",7103.3,30,0.1,345.04,1486.3,1874.5,413.34,988,NA,NA
"2020-05-31 17:00:00",7164,34,0.1,332.93,1503.7,1875,418.32,971,NA,NA
"2020-05-31 18:00:00",7016,34,0.1,310.02,1511.8,1875,441,985,NA,NA
"2020-05-31 19:00:00",7038.6,36.995,0.1,283.49,1597,1877.7,542.17,965.34,NA,NA
"2020-05-31 20:00:00",7233.4,40,0.1,327,1479.2,1875.3,549,970.83,NA,NA
"2020-05-31 21:00:00",6860.5,44,0.1,397.5,1417.7,1877.2,429,999.49,NA,NA
"2020-05-31 22:00:00",6492.8,46,0.1,364.02,1362.7,1875.3,430.83,1002.8,NA,NA
"2020-05-31 23:00:00",6368.3,48,0.1,319,1352.2,1876.7,427.83,991.33,NA,NA
